id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-5496,2025-06-02,000001,Vente,315000,129,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0011,,,14,,25,,51,67.24,,,,,3,2,Appartement,67,3,,,,,,6.056376,46.326706
2025-5552,2025-06-02,000001,Vente,390000,34,,IMP DES ALPAGES,1000,01170,01173,Gex,01,,,01173000AB0006,,1,,,,,,,,,,,0,,,,,,,,,,6.057826,46.34268
2025-5559,2025-06-19,000001,Vente,342000,152,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E0084,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.062498,46.347515
2025-5559,2025-06-19,000001,Vente,342000,152,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E0084,,,31,63.14,46,,,,,,,,2,3,Dépendance,,0,,,,,,6.062498,46.347515
2025-5559,2025-06-19,000001,Vente,342000,152,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E0084,,,31,63.14,46,,,,,,,,2,2,Appartement,62,3,,,,,,6.062498,46.347515
2025-5585,2025-06-24,000001,Vente,300000,142,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065187,46.339045
2025-5585,2025-06-24,000001,Vente,300000,142,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,97,66.67,,,,,,,,,1,2,Appartement,66,3,,,,,,6.065187,46.339045
2025-5585,2025-06-24,000001,Vente,300000,142,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065187,46.339045
2025-5704,2025-06-06,000001,Vente,150000,303,,CHE DU CRET,0180,01170,01173,Gex,01,,,01173000AC0372,,,89,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06183,46.339777
2025-5704,2025-06-06,000001,Vente,150000,303,,CHE DU CRET,0180,01170,01173,Gex,01,,,01173000AC0372,,,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06183,46.339777
2025-5704,2025-06-06,000001,Vente,150000,303,,CHE DU CRET,0180,01170,01173,Gex,01,,,01173000AC0372,,,27,33.31,,,,,,,,,1,2,Appartement,33,1,,,,,,6.06183,46.339777
2025-5721,2025-06-06,000001,Vente,275000,264,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,82,61.39,,,,,,,,,1,2,Appartement,61,3,,,,,,6.065041,46.332887
2025-5721,2025-06-06,000001,Vente,275000,,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,336,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2025-5721,2025-06-06,000001,Vente,275000,264,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,118,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2025-5722,2025-06-11,000001,Vente,180000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,785,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2025-5722,2025-06-11,000001,Vente,180000,36,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,665,34.94,,,,,,,,,1,2,Appartement,37,1,,,,,,6.047194,46.323864
2025-5722,2025-06-11,000001,Vente,180000,36,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,608,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2025-5724,2025-06-27,000001,Vente,325000,245,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,381,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-5724,2025-06-27,000001,Vente,325000,245,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,489,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-5724,2025-06-27,000001,Vente,325000,249,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,345,69.54,413,,,,,,,,2,2,Appartement,70,3,,,,,,6.057298,46.328964
2025-5724,2025-06-27,000001,Vente,325000,249,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,345,69.54,413,,,,,,,,2,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-5725,2025-06-27,000001,Vente,580000,331,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0672,,,,,,,,,,,,,0,1,Maison,115,4,S,sols,,,942,6.060504,46.335655
2025-5725,2025-06-27,000001,Vente,580000,331,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0672,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,942,6.060504,46.335655
2025-5751,2025-06-30,000001,Vente,370000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2025-5751,2025-06-30,000001,Vente,370000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,128,83.9,77,,,,,,,,2,2,Appartement,83,4,,,,,,6.061266,46.347269
2025-5751,2025-06-30,000001,Vente,370000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,178,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2025-5751,2025-06-30,000001,Vente,370000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,128,83.9,77,,,,,,,,2,3,Dépendance,,0,,,,,,6.061266,46.347269
2025-5756,2025-06-06,000001,Vente,210000,204,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,113,,133,42.51,,,,,,,2,2,Appartement,42,1,,,,,,6.063262,46.331279
2025-5757,2025-06-03,000001,Vente,249000,44,,RUE DE L HORLOGE,0376,01170,01173,Gex,01,,,01173000AI0562,,,17,,9,,,,,,,,2,3,Dépendance,,0,,,,,,6.058091,46.333747
2025-5757,2025-06-03,000001,Vente,249000,44,,RUE DE L HORLOGE,0376,01170,01173,Gex,01,,,01173000AI0562,,,17,,9,,,,,,,,2,2,Appartement,97,3,,,,,,6.058091,46.333747
2025-5781,2025-06-30,000001,Vente,375000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,133,83.54,78,,,,,,,,2,3,Dépendance,,0,,,,,,6.061266,46.347269
2025-5781,2025-06-30,000001,Vente,375000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,133,83.54,78,,,,,,,,2,2,Appartement,83,4,,,,,,6.061266,46.347269
2025-5781,2025-06-30,000001,Vente,375000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2025-5781,2025-06-30,000001,Vente,375000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,151,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2025-5842,2025-06-11,000001,Vente,129000,319,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,370,,394,24,,,,,,,2,3,Dépendance,,0,,,,,,6.063262,46.331279
2025-5842,2025-06-11,000001,Vente,129000,319,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,370,,394,24,,,,,,,2,2,Appartement,24,1,,,,,,6.063262,46.331279
2025-5887,2025-06-11,000001,Vente,149000,68,,RUE DES USINIERS,0745,01170,01173,Gex,01,,,01173000AC0072,,,2,33.89,,,,,,,,,1,2,Appartement,38,3,,,,,,6.064148,46.338182
2025-5899,2025-06-26,000001,Vente,390000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0373,,,10,,13,,,,,,,,2,1,Maison,95,3,,,,,,6.057955,46.333358
2025-5949,2025-07-01,000001,Vente,325400,,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,103,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.05829,46.338755
2025-5949,2025-07-01,000001,Vente,325400,60,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,3,65.34,36,,,,,,,,2,3,Dépendance,,0,,,,,,6.05829,46.338755
2025-5949,2025-07-01,000001,Vente,325400,56,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.05829,46.338755
2025-5949,2025-07-01,000001,Vente,325400,60,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,3,65.34,36,,,,,,,,2,2,Appartement,69,2,,,,,,6.05829,46.338755
2025-6071,2025-06-18,000001,Vente,315000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,113,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2025-6071,2025-06-18,000001,Vente,315000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,157,,18,67.74,,,,,,,2,3,Dépendance,,0,,,,,,6.053835,46.324253
2025-6071,2025-06-18,000001,Vente,315000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,119,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2025-6071,2025-06-18,000001,Vente,315000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,157,,18,67.74,,,,,,,2,2,Appartement,67,3,,,,,,6.053835,46.324253
2025-6132,2025-06-19,000001,Vente,290000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,151,,5,67.44,,,,,,,2,3,Dépendance,,0,,,,,,6.053835,46.324253
2025-6132,2025-06-19,000001,Vente,290000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,102,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2025-6132,2025-06-19,000001,Vente,290000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,151,,5,67.44,,,,,,,2,2,Appartement,68,3,,,,,,6.053835,46.324253
2025-6132,2025-06-19,000001,Vente,290000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,112,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2025-6133,2025-06-20,000001,Vente,320000,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,30,75.7,80,,,,,,,,2,2,Appartement,75,3,,,,,,6.056011,46.325406
2025-6133,2025-06-20,000001,Vente,320000,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,30,75.7,80,,,,,,,,2,3,Dépendance,,0,,,,,,6.056011,46.325406
2025-6134,2025-06-19,000001,Vente,240000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,6,42.29,,,,,,,,,1,2,Appartement,42,2,,,,,,6.053835,46.324253
2025-6134,2025-06-19,000001,Vente,240000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,126,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2025-6135,2025-06-19,000001,Vente,159000,62,,PL GAMBETTA,0320,01170,01173,Gex,01,,,01173000AI0624,,,2,38.5,,,,,,,,,1,2,Appartement,41,2,,,,,,6.059379,46.334113
2025-6135,2025-06-19,000001,Vente,159000,62,,PL GAMBETTA,0320,01170,01173,Gex,01,,,01173000AI0624,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059379,46.334113
2025-6135,2025-06-19,000001,Vente,159000,62,,PL GAMBETTA,0320,01170,01173,Gex,01,,,01173000AI0625,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059375,46.33404
2025-6237,2025-07-02,000001,Vente,59000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0373,,,1,20.1,4,,,,,,,,2,4,Local industriel. commercial ou assimilé,23,0,,,,,,6.057955,46.333358
2025-6268,2025-06-18,000001,Vente,245000,,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,403,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2025-6268,2025-06-18,000001,Vente,245000,250,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,224,52.8,,,,,,,,,1,2,Appartement,52,3,,,,,,6.065041,46.332887
2025-6268,2025-06-18,000001,Vente,245000,250,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,260,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2025-6325,2025-06-20,000001,Vente,248000,140,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,49,,85,48,,,,,,,2,2,Appartement,50,2,,,,,,6.065187,46.339045
2025-6325,2025-06-20,000001,Vente,248000,140,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,143,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065187,46.339045
2025-6325,2025-06-20,000001,Vente,248000,140,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,49,,85,48,,,,,,,2,3,Dépendance,,0,,,,,,6.065187,46.339045
2025-6325,2025-06-20,000001,Vente,248000,140,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,123,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065187,46.339045
2025-6451,2025-07-11,000001,Vente,369000,,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,118,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.05829,46.338755
2025-6451,2025-07-11,000001,Vente,369000,64,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,16,85.96,44,,,,,,,,2,3,Dépendance,,0,,,,,,6.05829,46.338755
2025-6451,2025-07-11,000001,Vente,369000,64,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.05829,46.338755
2025-6451,2025-07-11,000001,Vente,369000,64,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,16,85.96,44,,,,,,,,2,2,Appartement,83,4,,,,,,6.05829,46.338755
2025-6459,2025-07-09,000001,Vente,170000,27,,RLE DE L EGLISE,0240,01170,01173,Gex,01,,,01173000AI0240,,,1,45.87,,,,,,,,,1,2,Appartement,53,3,,,,,,6.05737,46.334745
2025-6459,2025-07-09,000001,Vente,170000,27,,RLE DE L EGLISE,0240,01170,01173,Gex,01,,,01173000AI0240,,,1,45.87,,,,,,,,,1,3,Dépendance,,0,,,,,,6.05737,46.334745
2025-6533,2025-06-26,000001,Vente,330000,321,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,30,63.1,,,,,,,,,1,2,Appartement,63,3,,,,,,6.06311,46.336435
2025-6533,2025-06-26,000001,Vente,330000,321,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,356,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2025-6655,2025-06-25,000001,Vente,405000,180,,IMP DES GRIVES,1410,01170,01173,Gex,01,,,01173000AP0063,,,51,,55,93.35,,,,,,,2,3,Dépendance,,0,,,,,,6.053611,46.323871
2025-6655,2025-06-25,000001,Vente,405000,180,,IMP DES GRIVES,1410,01170,01173,Gex,01,,,01173000AP0063,,,51,,55,93.35,,,,,,,2,2,Appartement,93,4,,,,,,6.053611,46.323871
2025-6655,2025-06-25,000001,Vente,405000,180,,IMP DES GRIVES,1410,01170,01173,Gex,01,,,01173000AP0063,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053611,46.323871
2025-6709,2025-06-27,000001,Vente,312200,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,436,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2025-6709,2025-06-27,000001,Vente,312200,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,455,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2025-6709,2025-06-27,000001,Vente,312200,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,206,71.48,,,,,,,,,1,2,Appartement,71,3,,,,,,6.06311,46.336435
2025-6737,2025-06-26,000001,Vente,1035000,75,,IMP DU VALLON,2040,01170,01173,Gex,01,,,01173000AC0453,,,,,,,,,,,,,0,1,Maison,186,7,S,sols,,,1068,6.063061,46.338958
2025-6798,2025-07-08,000001,Vente,415000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0373,,,7,104.8,,,,,,,,,1,2,Appartement,100,4,,,,,,6.057955,46.333358
2025-6798,2025-07-08,000001,Vente,415000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0373,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057955,46.333358
2025-6798,2025-07-08,000001,Vente,415000,107,,RUE DES ACACIAS,0022,01170,01173,Gex,01,,,01173000AI0550,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.058357,46.332454
2025-6798,2025-07-08,000001,Vente,415000,107,,RUE DES ACACIAS,0022,01170,01173,Gex,01,,,01173000AI0550,,,59,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.058357,46.332454
2025-7089,2025-07-21,000001,Vente,630000,106,,IMP DU SOC,1920,01170,01173,Gex,01,,,01173000AX0156,,,21,111.38,,,,,,,,,1,1,Maison,110,6,,,,,,6.08888,46.328981
2025-7248,2025-07-29,000001,Vente,549000,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0151,,,,,,,,,,,,,0,,,,,S,sols,,,606,6.05738,46.322741
2025-7248,2025-07-29,000001,Vente,549000,85,,IMP DE LA CHARITE,1180,01170,01173,Gex,01,,,01173000AM0180,,,,,,,,,,,,,0,1,Maison,105,5,S,sols,,,516,6.057548,46.324154
2025-7248,2025-07-29,000001,Vente,549000,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0185,,,,,,,,,,,,,0,,,,,S,sols,,,3477,6.057627,46.324188
2025-7248,2025-07-29,000001,Vente,549000,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0186,,,,,,,,,,,,,0,,,,,S,sols,,,20,6.05706,46.323835
2025-7248,2025-07-29,000001,Vente,549000,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0204,,,,,,,,,,,,,0,,,,,S,sols,,,1839,6.058073,46.323106
2025-7279,2025-07-08,000001,Vente,303900,35,,RUE DE PITEGNY,0644,01170,01173,Gex,01,,,01173000AD0248,,,178,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070893,46.33647
2025-7279,2025-07-08,000001,Vente,303900,35,,RUE DE PITEGNY,0644,01170,01173,Gex,01,,,01173000AD0248,,,19,65.02,,,,,,,,,1,2,Appartement,65,3,,,,,,6.070893,46.33647
2025-7280,2025-07-07,000001,Vente,85000,117,,RUE DU COMMERCE,0140,01170,01173,Gex,01,,,01173000AI0487,,,4,28.03,,,,,,,,,1,4,Local industriel. commercial ou assimilé,28,0,,,,,,6.057257,46.33289
2025-7362,2025-08-01,000001,Vente,650000,,,LONGERAY,B051,01170,01173,Gex,01,,,01173000AP0047,,,,,,,,,,,,,0,,,,,S,sols,,,254,6.051122,46.325128
2025-7362,2025-08-01,000001,Vente,650000,,,LONGERAY,B051,01170,01173,Gex,01,,,01173000AP0048,,,,,,,,,,,,,0,,,,,S,sols,,,746,6.050369,46.324503
2025-7362,2025-08-01,000001,Vente,650000,,,LONGERAY,B051,01170,01173,Gex,01,,,01173000AP0049,,,,,,,,,,,,,0,,,,,S,sols,,,1890,6.050243,46.324551
2025-7362,2025-08-01,000001,Vente,650000,220,,IMP DES MESANGES,1550,01170,01173,Gex,01,,,01173000AP0050,,,,,,,,,,,,,0,1,Maison,130,6,S,sols,,,1180,6.049125,46.323621
2025-7489,2025-07-29,000002,Vente,6,,,PITEGNY,B072,01170,01173,Gex,01,,,01173000AY0618,,,,,,,,,,,,,0,,,,,P,prés,,,6,6.087617,46.324853
2025-7603,2025-07-08,000001,Vente,60000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0373,,,6,35.3,,,,,,,,,1,4,Local industriel. commercial ou assimilé,37,0,,,,,,6.057955,46.333358
2025-7683,2025-07-24,000001,Vente,260000,44,,RUE DES BERGERS,0042,01170,01173,Gex,01,,,01173000AK0179,,,27,49.45,,,,,,,,,1,2,Appartement,49,2,,,,,,6.054935,46.331151
2025-7683,2025-07-24,000001,Vente,260000,44,,RUE DES BERGERS,0042,01170,01173,Gex,01,,,01173000AK0179,,,260,25.44,,,,,,,,,1,3,Dépendance,,0,,,,,,6.054935,46.331151
2025-7689,2025-07-15,000001,Vente,454100,35,,RUE DE PITEGNY,0644,01170,01173,Gex,01,,,01173000AD0248,,,133,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070893,46.33647
2025-7689,2025-07-15,000001,Vente,454100,35,,RUE DE PITEGNY,0644,01170,01173,Gex,01,,,01173000AD0248,,,1,100.59,,,,,,,,,1,2,Appartement,101,4,,,,,,6.070893,46.33647
2025-7851,2025-07-22,000001,Vente,125000,49,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0029,,,28,,42,35.7,,,,,,,2,3,Dépendance,,0,,,,,,6.060412,46.328829
2025-7851,2025-07-22,000001,Vente,125000,49,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0029,,,28,,42,35.7,,,,,,,2,2,Appartement,37,2,,,,,,6.060412,46.328829
2025-7851,2025-07-22,000001,Vente,125000,49,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0029,,,117,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.060412,46.328829
2025-7904,2025-07-24,000001,Vente,211000,884,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,262,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2025-7904,2025-07-24,000001,Vente,211000,884,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,30,45.09,,,,,,,,,1,2,Appartement,43,2,,,,,,6.053835,46.324253
2025-7904,2025-07-24,000001,Vente,211000,884,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,95,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2025-7905,2025-07-21,000001,Vente,87720,346,,RUE DE PRE BAILLY,0650,01170,01173,Gex,01,,,01173000AM0063,,,100,,164,,,,,,,,2,3,Dépendance,,0,,,,,,6.056466,46.324429
2025-7905,2025-07-21,000001,Vente,87720,346,,RUE DE PRE BAILLY,0650,01170,01173,Gex,01,,,01173000AM0063,,,100,,164,,,,,,,,2,2,Appartement,69,3,,,,,,6.056466,46.324429
2025-7905,2025-07-21,000001,Vente,87720,346,,RUE DE PRE BAILLY,0650,01170,01173,Gex,01,,,01173000AM0063,,,125,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.056466,46.324429
2025-7906,2025-07-21,000001,Vente,129000,346,,RUE DE PRE BAILLY,0650,01170,01173,Gex,01,,,01173000AM0063,,,100,,164,,,,,,,,2,2,Appartement,69,3,,,,,,6.056466,46.324429
2025-7906,2025-07-21,000001,Vente,129000,346,,RUE DE PRE BAILLY,0650,01170,01173,Gex,01,,,01173000AM0063,,,125,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.056466,46.324429
2025-7906,2025-07-21,000001,Vente,129000,346,,RUE DE PRE BAILLY,0650,01170,01173,Gex,01,,,01173000AM0063,,,100,,164,,,,,,,,2,3,Dépendance,,0,,,,,,6.056466,46.324429
2025-7979,2025-08-19,000001,Vente,334000,29,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0551,,,120,,121,,129,26,130,32.76,,,4,4,Local industriel. commercial ou assimilé,160,0,,,,,,6.058695,46.332212
2025-7985,2025-08-20,000001,Vente,584230,110,,RUE LEONE DE JOINVILLE,0520,01170,01173,Gex,01,,,01173000AI0712,,,2,149.57,,,,,,,,,1,2,Appartement,40,2,,,,,,6.056454,46.33281
2025-7985,2025-08-20,000001,Vente,584230,110,,RUE LEONE DE JOINVILLE,0520,01170,01173,Gex,01,,,01173000AI0712,,,2,149.57,4,,7,,,,,,3,3,Dépendance,,0,,,,,,6.056454,46.33281
2025-7985,2025-08-20,000001,Vente,584230,110,,RUE LEONE DE JOINVILLE,0520,01170,01173,Gex,01,,,01173000AI0712,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.056454,46.33281
2025-7985,2025-08-20,000001,Vente,584230,110,,RUE LEONE DE JOINVILLE,0520,01170,01173,Gex,01,,,01173000AI0712,,,2,149.57,4,,7,,,,,,3,2,Appartement,104,5,,,,,,6.056454,46.33281
2025-8020,2025-07-29,000001,Vente,695000,128,,RUE DES TRANSPORTEURS,0726,01170,01173,Gex,01,,,01173000AW0168,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,871,6.074258,46.336956
2025-8020,2025-07-29,000001,Vente,695000,128,,RUE DES TRANSPORTEURS,0726,01170,01173,Gex,01,,,01173000AW0168,,,,,,,,,,,,,0,1,Maison,200,6,S,sols,,,871,6.074258,46.336956
2025-8079,2025-08-25,000001,Vente,152000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,148,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061137,46.332888
2025-8079,2025-08-25,000001,Vente,152000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,23,26.97,,,,,,,,,1,2,Appartement,26,1,,,,,,6.061137,46.332888
2025-8109,2025-08-21,000001,Vente,12000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0373,,,11,4,12,,14,,15,,,,4,3,Dépendance,,0,,,,,,6.057955,46.333358
2025-8156,2025-08-05,000001,Vente,325000,35,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0029,,,201,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.060412,46.328829
2025-8156,2025-08-05,000001,Vente,325000,35,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0029,,,115,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.060412,46.328829
2025-8156,2025-08-05,000001,Vente,325000,35,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0029,,,20,75,6,,,,,,,,2,3,Dépendance,,0,,,,,,6.060412,46.328829
